moved_at,original_path,bucket,category,reason,new_path
2026-08-01T18:34:03.822401+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 081602.png,printed_document,printed_document,The image consists of prose text without a repeating tabular structure or chart layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 081602.png
2026-08-01T18:34:03.822954+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 205156.png,printed_document,printed_document,The image consists of typed prose without a repeating tabular structure or complex chart layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 205156.png
2026-08-01T18:34:03.823456+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 205212.png,printed_document,printed_document,"The image contains typed prose and navigational text, fitting the description of printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 205212.png
2026-08-01T18:34:03.823994+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 210111.png,printed_document,printed_document,"The image consists of continuous typed prose, fitting the description of printed text without a tabular or chart structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 210111.png
2026-08-01T18:34:03.824600+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 210741.png,printed_document,printed_document,"The document presents a handful of facts about one person using labeled fields, fitting the definition of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 210741.png
2026-08-01T18:34:03.825241+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 213751.png,printed_document,printed_document,"The image displays a list of sources and links, which constitutes printed text without a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 213751.png
2026-08-01T18:34:03.825792+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 220245.png,printed_document,printed_document,The image appears to be typed or printed prose without a repeating tabular structure or a complex chart layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 220245.png
2026-08-01T18:34:03.826362+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 220933.png,printed_document,printed_document,"The image contains minimal text and a star symbol, fitting the description of a single-entity document with few labeled fields.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 220933.png
2026-08-01T18:34:03.826937+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 221712.png,printed_document,printed_document,The input is a block of prose text without a repeating tabular structure or a complex visual layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-28 221712.png
2026-08-01T18:34:03.827511+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 001159.png,printed_document,printed_document,The image consists of simple typed text without a repeating tabular structure or complex layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 001159.png
2026-08-01T18:34:03.828071+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 001914.png,printed_document,printed_document,The image contains handwritten script that does not exhibit the repetitive structure of a tabular document.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 001914.png
2026-08-01T18:34:03.828658+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 014045.png,printed_document,printed_document,The image contains continuous prose typical of a printed document without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 014045.png
2026-08-01T18:34:03.829264+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 033627.png,printed_document,printed_document,"The image contains a handwritten entry alongside printed numbers, suggesting a single-entity record rather than repeated tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 033627.png
2026-08-01T18:34:03.829991+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 214538.png,printed_document,printed_document,The image contains handwritten text that does not exhibit the repetitive structure of a tabular document.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 214538.png
2026-08-01T18:34:03.830529+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 215439.png,printed_document,printed_document,The image appears to contain printed text without a repeating tabular structure or a complex chart layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 215439.png
2026-08-01T18:34:03.831032+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 223824.png,printed_document,printed_document,"The image appears to be printed text, likely from a document, without repeating tabular structures.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 223824.png
2026-08-01T18:34:03.831554+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 223851.png,printed_document,printed_document,"The image appears to be a handwritten signature and a single line of text, fitting the description of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-29 223851.png
2026-08-01T18:34:03.832058+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 113808.png,printed_document,printed_document,The image consists of typed prose forming a letter or article without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 113808.png
2026-08-01T18:34:03.832582+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 124619.png,printed_document,printed_document,"The image consists of typed prose forming an article or text, fitting the definition of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 124619.png
2026-08-01T18:34:03.833138+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 134827.png,printed_document,printed_document,The image appears to be a single document with handwritten annotations rather than a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 134827.png
2026-08-01T18:34:03.833660+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 135114.png,printed_document,printed_document,"The image contains handwritten script on what appears to be a printed document structure, suggesting a single-entity form rather than repeated tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 135114.png
2026-08-01T18:34:03.834350+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 160242.png,printed_document,printed_document,"The image displays a list of chronological events with associated dates and locations, fitting the structure of a printed document record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 160242.png
2026-08-01T18:34:03.834884+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 160308.png,printed_document,printed_document,The image displays a list of historical records with single-entity facts rather than repeated tabular data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 160308.png
2026-08-01T18:34:03.835868+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 161351.png,printed_document,printed_document,"The image displays biographical facts about an individual in a list format, which constitutes a single-entity form with labeled fields.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 161351.png
2026-08-01T18:34:03.836390+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 162612.png,printed_document,printed_document,"The image displays a title and a short text snippet, fitting the description of printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 162612.png
2026-08-01T18:34:03.836950+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 203924.png,printed_document,printed_document,"The image consists of typed prose without a tabular structure or repeating rows, fitting the definition of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 203924.png
2026-08-01T18:34:03.837568+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 211435.png,printed_document,printed_document,"The image displays a profile page with biographical information, which is a single-entity form with labeled fields, not a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 211435.png
2026-08-01T18:34:03.838139+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 214224.png,printed_document,printed_document,"The image contains simple, typed text without a tabular structure or complex layout.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-30 214224.png
2026-08-01T18:34:03.838652+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 005933.png,printed_document,printed_document,"The image displays a book cover and associated product information, which constitutes printed prose and single-entity product presentation.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 005933.png
2026-08-01T18:34:03.839272+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 010525.png,printed_document,printed_document,"The image displays a book cover, which is a form of printed prose, and does not contain repetitive tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 010525.png
2026-08-01T18:34:03.840073+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 104831.png,printed_document,printed_document,"The image contains conversational text and interface elements, fitting the description of printed prose or a digital document interaction.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 104831.png
2026-08-01T18:34:03.840640+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 104845.png,printed_document,printed_document,The image contains substantial text in a letter format without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 104845.png
2026-08-01T18:34:03.841148+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 105350.png,printed_document,printed_document,"The image contains substantial prose text without a repeating tabular structure, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 105350.png
2026-08-01T18:34:03.841700+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 110904.png,printed_document,printed_document,"The image contains conversational text and interface elements, fitting the description of printed prose or a message exchange.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 110904.png
2026-08-01T18:34:03.842256+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 111009.png,printed_document,printed_document,"The image contains typed prose in a message format, fitting the description of printed text without a tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 111009.png
2026-08-01T18:34:03.842764+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 133016.png,printed_document,printed_document,"The image appears to be a printed document with handwritten annotations, not a repetitive tabular form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 133016.png
2026-08-01T18:34:03.843307+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 134200.png,printed_document,printed_document,"The image displays continuous printed prose from a dictionary or article, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 134200.png
2026-08-01T18:34:03.843846+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 155657.png,printed_document,printed_document,The image appears to be a single printed document with labeled fields rather than repeating tabular data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 155657.png
2026-08-01T18:34:03.844467+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 160640.png,printed_document,printed_document,The image consists of continuous typed prose without a repeating tabular structure or form layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 160640.png
2026-08-01T18:34:03.845175+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 183710.png,printed_document,printed_document,The document consists of typed prose providing demographic and location information without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 183710.png
2026-08-01T18:34:03.845958+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 204447.png,printed_document,printed_document,"This document presents a handful of facts about one person using a labeled field structure, fitting the printed_document definition.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 204447.png
2026-08-01T18:34:03.846541+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 230301.png,printed_document,printed_document,"The image consists of typed prose forming a public notice, which fits the definition of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 230301.png
2026-08-01T18:34:03.847108+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 230642.png,printed_document,printed_document,The image consists of typed prose in a letter format without repeating tabular data structures.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-05-31 230642.png
2026-08-01T18:34:03.847619+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 000051.png,printed_document,printed_document,"The image appears to be a printed document with visible text and an illustration, not a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 000051.png
2026-08-01T18:34:03.848246+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 002105.png,printed_document,printed_document,"The image displays a single entity's record with a handful of labeled fields, fitting the definition of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 002105.png
2026-08-01T18:34:03.848801+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 004715.png,printed_document,printed_document,The image displays text and decorative elements typical of a single-entity form rather than repeated tabular data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 004715.png
2026-08-01T18:34:03.849364+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 010023.png,printed_document,printed_document,"The image contains printed text and decorative elements, fitting the description of a single-entity form rather than repeated tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 010023.png
2026-08-01T18:34:03.850032+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 072723.png,printed_document,printed_document,"The image contains substantial prose text without a repeating tabular structure, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 072723.png
2026-08-01T18:34:03.850607+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 195441.png,printed_document,printed_document,"The image contains typed prose without a repeating tabular structure, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 195441.png
2026-08-01T18:34:03.851200+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 195655.png,printed_document,printed_document,The image contains continuous prose typical of a printed document rather than a repeating tabular structure or a chart.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 195655.png
2026-08-01T18:34:03.851779+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 195919.png,printed_document,printed_document,"The image consists of continuous prose, characteristic of a printed document, rather than a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 195919.png
2026-08-01T18:34:03.852695+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 200401.png,printed_document,printed_document,"The image consists of typed prose from a chapter excerpt, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 200401.png
2026-08-01T18:34:03.853290+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 233757.png,printed_document,printed_document,The image consists of typed prose without a repeating tabular structure or complex layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 233757.png
2026-08-01T18:34:03.853824+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 234149.png,printed_document,printed_document,The image appears to be a handwritten document with a few distinct entries rather than a repetitive tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-01 234149.png
2026-08-01T18:34:03.854361+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 075002.png,printed_document,printed_document,"The image displays a user interface with menu options and project listings, which is a form of printed text layout.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-02 075002.png
2026-08-01T18:34:03.854888+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 072224.png,printed_document,printed_document,"The image contains typed prose in the form of a letter, which fits the definition of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-03 072224.png
2026-08-01T18:34:03.855388+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 072429.png,printed_document,printed_document,"The image contains meeting invitation text and structured event details, fitting the description of typed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-03 072429.png
2026-08-01T18:34:03.856022+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 072555.png,printed_document,printed_document,"The image consists of a standard email format with a sender and recipient list, which is classified as printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-03 072555.png
2026-08-01T18:34:03.856580+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 222627.png,printed_document,printed_document,"The image contains typed prose without a repeating tabular structure, fitting the definition of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-03 222627.png
2026-08-01T18:34:03.857137+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-03 233529.png,printed_document,printed_document,"The image displays a title and a file reference, suggesting a single document or record rather than repeated tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-03 233529.png
2026-08-01T18:34:03.857735+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 201407.png,printed_document,printed_document,"The image consists primarily of search results text, which is classified as printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-04 201407.png
2026-08-01T18:34:03.858414+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 211205.png,printed_document,printed_document,"The image displays a standard web page error message, which is a form of typed prose without a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-04 211205.png
2026-08-01T18:34:03.858966+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 221235.png,printed_document,printed_document,"The image consists of typed prose in the form of an email or letter, fitting the description of printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-04 221235.png
2026-08-01T18:34:03.859459+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 232419.png,printed_document,printed_document,"The image displays a document title and reference information, consistent with a typed or printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-04 232419.png
2026-08-01T18:34:03.859976+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 073619.png,printed_document,printed_document,"The image displays structured text listings for resources, which is characteristic of printed document information.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 073619.png
2026-08-01T18:34:03.860479+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 074230.png,printed_document,printed_document,"The image displays a webpage with navigation and text, fitting the description of printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 074230.png
2026-08-01T18:34:03.860987+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 074314.png,printed_document,printed_document,"The image contains prose text without a repeating tabular structure, classifying it as printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 074314.png
2026-08-01T18:34:03.861508+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 074415.png,printed_document,printed_document,"The image displays typed text and navigation elements typical of a webpage, fitting the description of printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 074415.png
2026-08-01T18:34:03.862054+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 191229.png,printed_document,printed_document,"The text presents a single set of facts about an individual, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 191229.png
2026-08-01T18:34:03.862618+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 192845.png,printed_document,printed_document,"The input is a snippet of prose text, fitting the description of printed document content.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 192845.png
2026-08-01T18:34:03.863147+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 205455.png,printed_document,printed_document,"The image contains typed text and simple navigational elements, fitting the description of printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 205455.png
2026-08-01T18:34:03.863699+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 214307.png,printed_document,printed_document,"The image consists of a title and a bulleted list of topics, which is structured prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 214307.png
2026-08-01T18:34:03.864222+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 221555.png,printed_document,printed_document,"The image contains a title and search result text, which constitutes printed prose without a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 221555.png
2026-08-01T18:34:03.864775+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 225034.png,printed_document,printed_document,"The image consists of typed prose discussing archival procedures, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-05 225034.png
2026-08-01T18:34:03.865313+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 154601.png,printed_document,printed_document,"The image contains a single name and year, fitting the description of a single-entity form with a handful of facts.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 154601.png
2026-08-01T18:34:03.865956+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 162518.png,printed_document,printed_document,"The image displays a simple text-based result summary, fitting the description of printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 162518.png
2026-08-01T18:34:03.866568+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 182157.png,printed_document,printed_document,"The image displays biographical information about a single entity in a non-tabular, printed format.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 182157.png
2026-08-01T18:34:03.867138+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 182307.png,printed_document,printed_document,"The image displays a single record with a handful of labeled fields, characteristic of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 182307.png
2026-08-01T18:34:03.867695+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 182434.png,printed_document,printed_document,"The image displays structured archival metadata and publication information, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 182434.png
2026-08-01T18:34:03.868218+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 184617.png,printed_document,printed_document,The image displays biographical information structured as a single-entity record rather than repeated tabular data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 184617.png
2026-08-01T18:34:03.868702+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 184743.png,printed_document,printed_document,"The document presents biographical information about a single individual using labeled fields, fitting the definition of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 184743.png
2026-08-01T18:34:03.869282+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 213106.png,printed_document,printed_document,"The image contains typed prose answering a query, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 213106.png
2026-08-01T18:34:03.869928+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 214224.png,printed_document,printed_document,The image consists of typed prose describing a historical site and context.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 214224.png
2026-08-01T18:34:03.870536+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 214651.png,printed_document,printed_document,The image consists of typed prose forming an informational text without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 214651.png
2026-08-01T18:34:03.871068+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 214859.png,printed_document,printed_document,The image consists of typed prose forming a letter or informational text without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 214859.png
2026-08-01T18:34:03.871664+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 215501.png,printed_document,printed_document,"The image consists of typed prose explaining a workflow, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 215501.png
2026-08-01T18:34:03.872248+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 222935.png,printed_document,printed_document,"The image consists of typed prose instructions, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 222935.png
2026-08-01T18:34:03.872766+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 223139.png,printed_document,printed_document,"The image consists primarily of typed prose and menu items, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-06 223139.png
2026-08-01T18:34:03.873283+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 162328.png,printed_document,printed_document,The image consists primarily of printed text forming an article or publication entry.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-07 162328.png
2026-08-01T18:34:03.873800+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 172859.png,printed_document,printed_document,"The image displays a single record with a handful of labeled facts about one person, fitting the printed_document definition.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-07 172859.png
